email,phone,first_name,last_name,company,country,customer_type,customer_subtype,geography,engagement_level,consent_status,consent_source,priority,source,tags,category,source_file
silverthreadsyarn@gmail.com,+18283490515,Silver Threads & Golden Needles,,Silver Threads & Golden Needles,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
theshop@stashcharlotte.com,+17047339053,"Stash Charlotte (Yarn, Fabric, Janome Sewing Machines)",,"Stash Charlotte (Yarn, Fabric, Janome Sewing Machines)",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@ndiscovered.com,+13362722032,Stitch Point on Friendly,,Stitch Point on Friendly,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
linda@thetailspinner.com,+19103246166,Linda,,The Tail Spinner,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarnparlor@suddenlink.net,+12524434021,The Yarn Parlor,,The Yarn Parlor,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
wildskeins@gmail.com,+18288559245,Wildskeins Yarn Company,,Wildskeins Yarn Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarns@yarnsofwilmington.com,+19107912157,Yarns of Wilmington,,Yarns of Wilmington,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@bristolyarnworks.com,+17196582455,Bristol Yarnworks Studio,,Bristol Yarnworks Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
coloradowoolcompany@gmail.com,,Colorado Wool Company - Makers Market and Gift Shop,,Colorado Wool Company - Makers Market and Gift Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
colorfulyarns@gmail.com,+13037982299,Colorful Yarns,,Colorful Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
howdy@cowgirlyarn.com,+13077559276,Cowgirl Yarn,,Cowgirl Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
everythingalpacaco@gmail.com,+13036606684,Everything Alpaca,,Everything Alpaca,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
fingerplaystudio@gmail.com,+13036044374,FingerPlay Studio,,FingerPlay Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@thelambshoppe.com,+13033222223,Lamb Shoppe,,Lamb Shoppe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@longmontyarn.com,+13036788242,Beth,Fowler,Longmont Yarn Shoppe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@lulafayefiber.com,+13034415859,Lula Faye Fiber,,Lula Faye Fiber,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
liza@makerandstitch.com,+19705692744,Maker+Stitch,,Maker+Stitch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
maverickfiberarts@gmail.com,+13036655591,Maverick Fiber Arts,,Maverick Fiber Arts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
pineycreekyarn@gmail.com,+13039531697,Piney Creek Yarn,,Piney Creek Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
woollyworks.knits@gmail.com,+17193953110,Serendipity Yarn & Gifts,,Serendipity Yarn & Gifts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
swfarm2yarn@gmail.com,+19705606777,Southwest Farm to Yarn Collective,,Southwest Farm to Yarn Collective,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
support@theloopyewe.com,+19705685290,The Loopy Ewe 2.0,,The Loopy Ewe 2.0,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@thetangledball.com,+17209909602,The Tangled Ball,,The Tangled Ball,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
treelotta@gmail.com,+13039974372,Treelotta: Fabric + Craft Studio,,Treelotta: Fabric + Craft Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
whogivesascrapcos@gmail.com,+17193758734,Who Gives a SCRAP,,Who Gives a SCRAP,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@woolberryfiberco.com,,Woolberry fiber co,,Woolberry fiber co,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
yampavalleyfiberworks@gmail.com,+19708249568,Yampa Valley Fiberworks,,Yampa Valley Fiberworks,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@rfuenzalida.com,+17204732598,Yarn Shoppe Denver,,Yarn Shoppe Denver,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yarnedanddangerousco.com,+17193453510,Yarned & Dangerous LLC,,Yarned & Dangerous LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@alittleknitty.com,+12066595987,Sherri,Medina,A Little Knitty,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
allpointsyarn@aol.com,+12068249276,All Points Yarn,,All Points Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@allwoundupyarnshop.com,+14252455104,All Wound Up Yarn Shop,,All Wound Up Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@btownyarn.com,+12062469276,B Town Yarn,,B Town Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
bayshoreyarns@outlook.com,+13609790120,Bayshore Yarns,,Bayshore Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
fibersetctacoma@gmail.com,+12535721859,Fibers Etc,,Fibers Etc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@indigopurls.com,+13603500470,Indigo Purls (formerly The Black Sheep Yarn Boutique),,Indigo Purls (formerly The Black Sheep Yarn Boutique),USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@makersmercantile.com,+12067477121,Makers' Mercantile,,Makers' Mercantile,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
ourlocalyarnshop@comcast.net,+13609156943,Our Local Yarn Shop,,Our Local Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
rainydayyarns@gmail.com,+12535146890,Rainy Day Yarns & Mercantile,,Rainy Day Yarns & Mercantile,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
seattleyarn@gmail.com,+12069352010,Seattle Yarn,,Seattle Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
betty@somuchyarn.com,+12064430727,Betty,,So Much Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
lindsey@stillyriveryarns.com,+13606315801,Stilly River Yarns,,Stilly River Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
marcy@thenewknittery.com,+14252284694,The New Knittery,,The New Knittery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@theniftyknittershop.com,+14253693098,Ben,Bentler,The Nifty Knitter,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sarah@theyarnoutfitter.com,+13604356017,Sarah,,The Yarn Outfitter,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
name@email.com,+13603365202,WildFibers,,WildFibers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
chicagoknitting@hotmail.com,+17734631464,Chicago Knitting Mills,,Chicago Knitting Mills,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@esthersplacefibers.com,+16305569665,Esther's Place,,Esther's Place,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
firefly@fireflyfiberarts.com,+17736616324,Firefly Fiber Arts Studio,,Firefly Fiber Arts Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
staff@hhtatting.com,+12173793802,Handy Hands,,Handy Hands,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
ideastudioknits@gmail.com,+17083521789,Idea Studio Inc.,,Idea Studio Inc.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knittingstudio@aol.com,+18155449582,Illinois Wool and Fiber Mill,,Illinois Wool and Fiber Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
klosekniturbana@gmail.com,+12173442123,Klose Knit,,Klose Knit,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
breean@knit1chgo.com,+17732441646,Knit 1 LLC,,Knit 1 LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
bgaudiodr@aol.com,+12172223335,Knit Your Dreams,,Knit Your Dreams,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kelly@lmrknittery.com,+13093197692,Kelly,,Le Mouton Rouge Knittery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
leadingmenfiberarts@gmail.com,+12177648623,Leading Men Fiber Arts,,Leading Men Fiber Arts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@misspurlchicago.com,+13125136464,Miss Purl,,Miss Purl,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@mosaicyarnstudio.com,+18473901013,Darlene,Joyce,"Mosaic Yarn Studio, Ltd.",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
support@stringtheoryyarncompany.com,+16304696085,String Theory Yarn Co,,String Theory Yarn Co,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
lzproducts@aol.com,+17738470572,Textile Discount Outlet,,Textile Discount Outlet,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
